Agency,Local Code,County,Township,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control
INDIANA UNIV BLOOMINGTON PD,192031,MONROE,BLOOMINGTON,BLOOMINGTON,9/19/19,1:33 PM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN,ATWATER,,,,Y,,,,39.1631,-86.5164,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,ATWATERAVEJORDANAVE,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2039980,MONROE,BLOOMINGTON,BLOOMINGTON,11/4/20,12:08 PM,1,0,0,0,0,,SMITH,RD,,,,SMITH,3RD,,,,Y,,,,39.16424,-86.480688,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,UNDER $1001,RIGHT ANGLE,3RDSTSMITHRD,1,LANE CONTROL
BLOOMINGTON PD,B2017383,MONROE,BLOOMINGTON,BLOOMINGTON,5/11/20,1:25 PM,1,0,1,0,0,1600,E ELLISTON,DR,,,,E ELLISTON,,,,,Y,,,,39.129568,-86.513723,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE BACKING,UNDER $1001,BACKING CRASH,EELLISTONDR,1,NONE
BLOOMINGTON PD,B2020356,MONROE,BLOOMINGTON,BLOOMINGTON,6/3/20,2:50 AM,1,0,0,0,0,,E 2ND,ST,,,,E 2ND,S WASHINGTON,,,,Y,,,,39.16138,-86.53241,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,E2NDSTSWASHINGTONST,1,STOP SIGN
MONROE SD,M20A14417,MONROE,RICHLAND,BLOOMINGTON,5/28/20,5:38 PM,1,0,1,0,0,,1050 N HARTSTRAIT,RD,,,,1050 N HARTSTRAIT,W SR 45,,,,N,,4224,N,39.62350124,-86.61063617,LOCAL/CITY ROAD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,1050NHARTSTRAITRDWSR45HWY,1,NONE
BLOOMINGTON PD,B2113977,MONROE,PERRY,BLOOMINGTON,4/30/21,8:48 AM,1,0,1,0,0,,E 2ND,ST,,,,E 2ND,S WALNUT,,,,Y,,45,E,39.16144,-86.5336,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,HEAD ON BETWEEN TWO MOTOR VEHICLES,E2NDSTSWALNUTST,1,NONE
BLOOMINGTON PD,B2044291,MONROE,BLOOMINGTON,BLOOMINGTON,12/13/20,12:22 PM,1,0,1,0,0,,S LINCOLN,ST,,,,S LINCOLN,E 3RD,,,,Y,,,,39.16464,-86.531024,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,E3RDSTSLINCOLNST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2112614,MONROE,BLOOMINGTON,BLOOMINGTON,4/19/21,4:26 PM,1,0,1,0,0,,S LIBERTY,DR,,,,S LIBERTY,W 3RD,,,,Y,,,,39.164606,-86.579131,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SLIBERTYDRW3RDST,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,202245,MONROE,BLOOMINGTON,BLOOMINGTON,11/8/20,10:00 AM,1,0,0,0,0,,E 11TH,ST,,,,E 11TH,FEE,,,,Y,,,,39.173268,-86.5189,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,E11THSTFEELN,1,NONE
BLOOMINGTON PD,B2140027,MONROE,CLEAR CREEK,BLOOMINGTON,11/5/21,10:55 AM,1,0,1,0,0,,S HIGHLAND,AVE,,,,S HIGHLAND,PRIVATE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,LEFT TURN,PRIVATEDRSHIGHLANDAVE,1,LANE CONTROL
BLOOMINGTON PD,B2136784,MONROE,BLOOMINGTON,BLOOMINGTON,10/13/21,10:25 AM,1,0,1,0,0,,W GRIMES,LN,,,,W GRIMES,S WALNUT,,,,Y,,,,39.153344,-86.533757,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT/RIGHT TURN,SWALNUTSTWGRIMESLN,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B22-25469,MONROE,BLOOMINGTON,BLOOMINGTON,7/5/22,1:30 PM,1,,1,0,0,,W 17TH ST,,,,,W 17TH ST,N WILLIS DR,,,,Y,,0,,39.17903439,-86.5441438,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,W17THSTNWILLISDR,1,
INDIANA UNIV BLOOMINGTON PD,221429,MONROE,BLOOMINGTON,BLOOMINGTON,4/15/22,11:15 AM,1,,1,0,0,,E 7TH ST,,,,,E 7TH ST,N ROSE AVE,,,,Y,,0,,39.16812221,-86.51100344,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,SAME DIRECTION SIDESWIPE,NROSEAVEE7THST,1,
BLOOMINGTON PD,B22-26960,MONROE,BLOOMINGTON,BLOOMINGTON,7/14/22,8:39 PM,1,,1,0,0,,S FRANKLIN RD,,,,,S FRANKLIN RD,W 3RD ST,,,,Y,,0,,39.16459944,-86.57021589,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT TURN,W3RDSTSFRANKLINRD,1,
BLOOMINGTON PD,B22-33365,MONROE,PERRY,BLOOMINGTON,8/24/22,11:14 AM,1,,0,0,0,,E 3RD ST,,,,,E 3RD ST,S COLLEGE MALL RD,,,,Y,,0,,39.16423502,-86.49825976,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEMALLRDE3RDST,0,
BLOOMINGTON PD,B22-18041,MONROE,PERRY,BLOOMINGTON,5/17/22,8:18 AM,1,,1,0,0,,S CLARIZZ BLVD,,,,,S CLARIZZ BLVD,E BRYN MAWR DR,,,,Y,,0,,39.15245569,-86.49006314,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCLARIZZBLVDEBRYNMAWRDR,1,
BLOOMINGTON PD,B22-18862,MONROE,PERRY,BLOOMINGTON,5/22/22,10:29 PM,1,,1,0,0,,W 1ST ST,,,,,W 1ST ST,S ROGERS ST,,,,Y,,0,,39.15942611,-86.53868624,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,W1STSTSROGERSST,1,
BLOOMINGTON PD,B22-46093,MONROE,PERRY,BLOOMINGTON,11/3/22,9:44 PM,1,,1,0,0,,E 2ND ST,,,,,E 2ND ST,S WOODLAWN AVE,,,,Y,,0,,39.16108,-86.522618,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,SWOODLAWNAVEE2NDST,1,
ELLETTSVILLE PD,031115E1501050,MONROE,RICHLAND,ELLETTSVILLE,3/11/15,6:30 PM,1,0,0,0,0,,SALE,,,,,SALE,RITTER,,,,Y,,,,39.232048,-86.627296,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,RITTERSTSALEST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,133061,MONROE,BLOOMINGTON,BLOOMINGTON,11/2/13,1:18 PM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN AVE,3RD,,,,Y,OTHER,,,39.16426018,-86.5163999,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,REAR END,3RDSTJORDANAVE,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,100513115,MONROE,BLOOMINGTON,BLOOMINGTON,10/5/13,7:54 AM,1,0,1,0,0,,E GRIMES,LN,,,,E GRIMES LN,S HENDERSON,,,,Y,OTHER,,,39.1532991,-86.5269577,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,EGRIMESLNSHENDERSONST,1,STOP SIGN
BLOOMINGTON PD,110913107,MONROE,BLOOMINGTON,BLOOMINGTON,11/9/13,9:45 AM,1,0,1,0,0,,S LINCOLN,ST,,,,S LINCOLN ST,110 S LINCOLN,,,,Y,OTHER,,,39.16664,-86.530992,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,110SLINCOLNALYSLINCOLNST,1,OTHER REGULATORY SIGN/MARKING
BLOOMINGTON PD,120213213,MONROE,PERRY,BLOOMINGTON,12/2/13,8:14 PM,1,0,1,0,0,,TAPP,RD,,,,TAPP RD,KEGG,,,,Y,OTHER,,,39.13649326,-86.5603888,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,REAR END,KEGGRDTAPPRD,1,LANE CONTROL
BLOOMINGTON PD,60614089,MONROE,PERRY,BLOOMINGTON,6/6/14,8:33 AM,1,0,1,0,0,,S WALNUT,ST,,,,S WALNUT ST,GRIMES,,,,Y,OTHER,,,39.15344,-86.5336,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,LEFT TURN,GRIMESLNSWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,91914296,MONROE,BLOOMINGTON,BLOOMINGTON,9/19/14,8:14 PM,1,0,0,0,0,,2621 NORTH KINSER,PIKE,,,,2621 NORTH KINSER PIKE,WEST SKYLINE,,,,Y,PRIVATE,500,S,39.190544,-86.537712,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,NONE,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,SAME DIRECTION SIDESWIPE,2621NORTHKINSERPIKEWESTSKYLINEST,1,NONE
INDIANA UNIV BLOOMINGTON PD,141507,MONROE,BLOOMINGTON,BLOOMINGTON,5/13/14,6:30 PM,1,0,1,0,0,,E 12TH,ST,,,,E 12TH ST,N INDIANA,,,,Y,OTHER,,,39.174368,-86.527088,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E12THSTNINDIANAAVE,1,STOP SIGN
BLOOMINGTON PD,B1415721,MONROE,BLOOMINGTON,BLOOMINGTON,11/20/14,6:48 PM,1,0,1,0,0,,7TH,,,,,7TH,INDIANA,,,,Y,,,,39.16864,-86.526944,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,7THSTINDIANAAVE,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,153356,MONROE,BLOOMINGTON,BLOOMINGTON,12/10/15,10:31 AM,1,0,1,0,0,701,E 17TH,ST,,,,E 17TH,,,,,Y,,,,39.179008,-86.525888,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E17THST,1,NONE
MONROE SD,M16A2576,MONROE,RICHLAND,BLOOMINGTON,2/4/16,3:08 PM,1,0,0,0,0,,CURRY,PIKE,,,,CURRY,JONATHAN,,,,N,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,CURRYPIKEJONATHANDR,1,NONE
INDIANA UNIV BLOOMINGTON PD,160272,MONROE,BLOOMINGTON,BLOOMINGTON,1/29/16,2:58 PM,1,0,0,0,0,,EAST 10TH,ST,,,,EAST 10TH,NORTH JORDAN,,,,Y,,200,W,39.171552,-86.515728,LOCAL/CITY ROAD,,Y,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,EAST10THSTNORTHJORDANAVE,1,NONE
BLOOMINGTON PD,B1700694,MONROE,BLOOMINGTON,BLOOMINGTON,1/7/17,1:57 PM,1,0,1,0,0,,W 4TH,ST,,,,W 4TH,S COLLEGE,,,,Y,,,,39.165664,-86.5348,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEAVEW4THST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1637697,MONROE,BLOOMINGTON,BLOOMINGTON,9/20/16,12:55 PM,1,0,1,0,0,601,W 2ND,ST,,,,W 2ND,,,,,Y,,,,39.16026688,-86.54013824,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,LEFT TURN,W2NDST,1,LANE CONTROL
BLOOMINGTON PD,B1631925,MONROE,PERRY,BLOOMINGTON,8/16/16,12:43 PM,1,0,1,0,0,2966,E 3RD,ST,,,,E 3RD,,,,,Y,,,,39.16424,-86.49425989,OTHER,,N,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E3RDST,1,NONE
INDIANA UNIV BLOOMINGTON PD,161796,MONROE,BLOOMINGTON,BLOOMINGTON,8/19/16,8:09 AM,1,0,0,0,0,,7TH,ST,,,,7TH,WOODLAWN,,,,Y,,,,39.16864,-86.523392,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,7THSTWOODLAWNAVE,1,STOP SIGN
BLOOMINGTON PD,B1640457,MONROE,VAN BUREN,BLOOMINGTON,10/8/16,8:17 PM,1,0,1,0,0,,YOST,AVE,,,,YOST,ROLL,,,,Y,,100,S,39.14727735,-86.58070631,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,$1001 TO $2500,COLLISION WITH OBJECT IN ROAD,ROLLAVEYOSTAVE,0,NONE
INDIANA UNIV BLOOMINGTON PD,162222,MONROE,BLOOMINGTON,BLOOMINGTON,9/21/16,11:13 AM,1,0,1,0,0,1033,E 3RD,ST,,,,E 3RD,,,,,Y,,,,39.16464,-86.5324,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E3RDST,1,NONE
BLOOMINGTON PD,B1718424,MONROE,PERRY,BLOOMINGTON,5/12/17,7:31 PM,1,0,1,0,0,,W PINEHURST,DR,,,,W PINEHURST,S PINE MEADOWS,,,,Y,,,,39.13859,-86.54864,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,UNDER $1001,LEFT TURN,SPINEMEADOWSDRWPINEHURSTDR,1,NONE
BLOOMINGTON PD,B1717147,MONROE,PERRY,BLOOMINGTON,5/4/17,6:13 AM,1,0,1,0,0,,WALNUT,ST,,,,WALNUT,HILLSIDE,,,,Y,,50,N,39.15068133,-86.5336,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,COLLISION WITH OBJECT IN ROAD,HILLSIDEDRWALNUTST,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,172352,MONROE,BLOOMINGTON,BLOOMINGTON,10/5/17,3:40 PM,1,0,0,0,0,,10TH,ST,,,,E 10TH,SUNRISE,,,,Y,,,,0,0,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,E10THSTNSUNRISEAVE,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,172671,MONROE,BLOOMINGTON,BLOOMINGTON,11/2/17,10:00 PM,1,0,0,0,0,,,,SR45N,,,SR45N,10TH,,,,Y,,,,39.176848,-86.478192,STATE ROAD,Y,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,10THSTSR45N,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1819508,MONROE,BLOOMINGTON,BLOOMINGTON,5/14/18,5:09 PM,1,0,1,0,0,,ENTRANCE TO 1618 W 3RD,ST,,,,ENTRANCE TO 1618 W 3RD,WESTPLEX,,,,Y,,75,W,0,0,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,ENTRANCETO1618W3RDSTWESTPLEXAVE,1,STOP SIGN
BLOOMINGTON PD,B1839937,MONROE,BLOOMINGTON,BLOOMINGTON,9/28/18,6:39 PM,1,0,1,0,0,,2ND,ST,,,,W 2ND,COLLEGE,,,,Y,,100,W,39.16134,-86.53492134,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEAVEW2NDST,1,NONE
BLOOMINGTON PD,B1827450,MONROE,BLOOMINGTON,BLOOMINGTON,7/10/18,6:01 AM,1,0,1,0,0,,KIRKWOOD,AVE,,,,KIRKWOOD,MORTON,,,,Y,,,,39.166595,-86.53583,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,KIRKWOODAVEMORTONST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,182047,MONROE,BLOOMINGTON,BLOOMINGTON,9/11/18,3:50 PM,1,0,0,0,0,,17TH,ST,,,,17TH,STATE ROAD 45 46,,,,Y,,,,39.17984,-86.507088,LOCAL/CITY ROAD,Y,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,17THSTSTATEROAD4546BYP,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,181962,MONROE,BLOOMINGTON,BLOOMINGTON,9/6/18,5:45 PM,1,0,0,0,0,510,E 17TH,ST,,,,E 17TH,,,,,Y,,,,39.17903837,-86.52827755,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,E17THST,1,NONE
BLOOMINGTON PD,B1849103,MONROE,BLOOMINGTON,BLOOMINGTON,12/1/18,8:02 PM,1,0,1,0,0,,N WALNUT,ST,,,,N WALNUT,E 14TH,,,,Y,,,,39.175952,-86.53344,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,$1001 TO $2500,RIGHT TURN,E14THSTNWALNUTST,1,NONE
INDIANA UNIV BLOOMINGTON PD,190001,MONROE,BLOOMINGTON,BLOOMINGTON,1/1/19,12:47 PM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN,7TH,,,,Y,,,,39.169065,-86.516155,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,OTHER - EXPLAIN IN NARRATIVE,7THSTJORDANAVE,1,STOP SIGN
BLOOMINGTON PD,B2010486,MONROE,BLOOMINGTON,BLOOMINGTON,3/9/20,7:35 AM,1,0,1,0,0,,COLLEGE,AVE,,,,S COLLEGE,2ND,,,,Y,,,,0,0,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,SCOLLEGEAVEW2NDST,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,200509,MONROE,BLOOMINGTON,BLOOMINGTON,2/21/20,3:20 PM,1,0,0,0,0,,E 3RD,ST,,,,E 3RD,S FACULTY,,,,Y,,,,39.164352,-86.521088,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,UNDER $1001,BACKING CRASH,E3RDSTSFACULTYAVE,1,LANE CONTROL
BLOOMINGTON PD,B21-28201,MONROE,BLOOMINGTON,BLOOMINGTON,8/14/21,10:20 AM,1,0,1,0,0,,S WALNUT STREET,PIKE,,,,S WALNUT STREET,E WINSLOW,,,,Y,,,,39.1359818,-86.5310843,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,EWINSLOWRDSWALNUTSTREETPIKE,1,STOP SIGN
BLOOMINGTON PD,B22-32706,MONROE,PERRY,BLOOMINGTON,8/20/22,4:23 PM,1,,0,0,0,,E DRISCOLL DR,,,,,E DRISCOLL DR,S WASHINGTON ST,,,,Y,,0,,39.15252142,-86.53309054,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,IMPROPER LANE USAGE,UNDER $1001,RIGHT ANGLE,SWASHINGTONSTEDRISCOLLDR,1,
