_id,Agency,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control
2653,BLOOMINGTON PD,BLOOMINGTON,2021-02-25T00:00:00,2:30 PM,2,0,0,0,0,"","","",S COLLEGE AVE,W 1ST ST,"",,"",39.15944,-86.53488,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,SCOLLEGEAVEW1STST,TRAFFIC CONTROL SIGNAL
2654,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,6:56 AM,2,0,0,0,0,"","","",W BLOOMFIELD RD,S WEIMER RD,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (LIGHTED),CLOUDY,DRY,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWEIMERRDWBLOOMFIELDRD,LANE CONTROL
2655,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,8:35 AM,2,0,1,0,0,"","","",W 3RD ST,S JOHNSON AVE,"",,"",39.16464,-86.564992,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,JOHNSONRDW3RDST,NONE
2656,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,8:49 AM,2,0,0,0,0,"","","",E 3RD ST,S WASHINGTON ST,"",50,W,39.16464,-86.5324,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,E3RDSTSWASHINGTONST,LANE CONTROL
2657,ELLETTSVILLE PD,ELLETTSVILLE,2021-02-24T00:00:00,10:02 AM,2,0,0,0,0,"","","",SR 46,S PAUL ST,"",,"",39.229904,-86.619136,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,PAULSTTEMPERANCEST,LANE CONTROL
2658,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,12:40 PM,2,0,2,0,0,"","","",W 17TH ST,N WOODBURN AVE,"",,"",39.178976,-86.536032,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NWOODBURNAVEW17THST,STOP SIGN
2659,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,3:43 PM,3,0,0,0,0,"","","",E 3RD ST,S JEFFERSON ST,"",,"",39.164304,-86.506992,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E3RDSTSJEFFERSONST,NONE
2660,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,4:20 PM,2,0,0,0,0,"","","",S CURRY PIKE,W GLEN OAKS DR,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,IMPROPER LANE USAGE,OPPOSITE DIRECTION SIDESWIPE,SOUTHCURRYPIKEWESTGLENOAKSDR,NONE
2661,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,5:20 PM,2,0,0,0,0,"","","",E 17TH ST,N FEE LN,"",,"",,,UNKNOWN,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EAST17THSTFEELN,NONE
2662,BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,5:55 PM,2,0,1,0,0,"","","",W PATTERSON ST,S ROGERS ST,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAWN/DUSK,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROGERSRDWPATTERSONDR,TRAFFIC CONTROL SIGNAL
2663,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-24T00:00:00,8:35 PM,1,0,0,0,1,"","","",SR 45/46,E 17TH ST,"",,"",,,STATE ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,EAST17THSTSR46,TRAFFIC CONTROL SIGNAL
2664,MONROE SD,BLOOMINGTON,2021-02-23T00:00:00,7:19 AM,1,0,0,0,0,"","","",W OLD SR 37,E ANDERSON RD,"",100,S,39.266,-86.501696,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,ICE,"",NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,ROADWAY SURFACE CONDITION,RAN OFF ROAD,EANDERSONRDNOLDSTATE37RD,LANE CONTROL
2665,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,7:38 AM,2,0,0,0,0,"","","",W 2ND ST,S WALKER ST,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SECONDSTWALKERST,TRAFFIC CONTROL SIGNAL
2666,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,12:10 PM,2,0,0,0,0,"","","",N ILLINOIS ST,W ILLINOIS CT,"",,"",39.173344,-86.550304,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,NILLINOISSTWILLINOISCT,STOP SIGN
2667,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,2:45 PM,2,0,0,0,0,"","","",S WALNUT ST,E GRIMES LN,"",,"",39.15344,-86.5336,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,EASTGRIMESLNSOUTHWALNUTST,TRAFFIC CONTROL SIGNAL
2668,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,3:35 PM,2,0,0,0,0,"","","",E COVENANTER DR,S AUTO MALL RD,"",,"",,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ECOVENANTERDRSAUTOMALLRD,STOP SIGN
2669,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,4:30 PM,2,0,0,0,0,"","","",SR 45/46,WALNUT KNOLLS APARTMENT DRIVE,"",250,W,39.18635723,-86.53257828,STATE ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NMARTHASTSR46E,NONE
2670,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,4:30 PM,2,0,0,0,0,"","","",N UNION ST,E 10TH ST,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,TENTHSTUNIONST,TRAFFIC CONTROL SIGNAL
2671,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,4:40 PM,2,0,1,0,0,"","","",S ROCKPORT RD,W GRAHAM DR (S),"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHROCKPORTRDWESTGRAHAMDR,STOP SIGN
2672,ISP BLOOMINGTON 33,BLOOMINGTON,2021-02-23T00:00:00,5:20 PM,2,,0,0,0,"","","",S ROGERS ST,S WALNUT ST,"",0,"",39.09942746,-86.538016,LOCAL/CITY ROAD,"",RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",T-INTERSECTION,"",ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SRogersStSOldStateRoad37,""
2673,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,6:00 PM,2,0,0,0,0,502,"","",S MULLER PKWY,"","",,"",,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",UNKNOWN,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SOUTHMULLERPKWY,NONE
2674,BLOOMINGTON PD,BLOOMINGTON,2021-02-23T00:00:00,8:08 PM,1,0,1,0,0,"","","",E 3RD ST,S GRANT ST,"",,"",39.16464,-86.529728,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,OTHER - EXPLAIN IN NARRATIVE,E3RDSTSGRANTST,NONE
2675,BLOOMINGTON PD,BLOOMINGTON,2021-02-22T00:00:00,5:55 AM,2,0,0,0,0,"","","",S ROGERS ST,W 1ST ST,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (LIGHTED),CLOUDY,WET,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,FIRSTSTROGERSST,STOP SIGN
2676,ELLETTSVILLE PD,ELLETTSVILLE,2021-02-22T00:00:00,8:42 AM,1,0,0,0,0,"","","",SR 46,N BRIAR GATE DR,"",100,W,,,STATE ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,OTHER - EXPLAIN IN NARRATIVE,BRIARGATEDRSR46W,LANE CONTROL
2677,MONROE SD,BLOOMINGTON,2021-02-22T00:00:00,5:34 PM,2,0,0,0,0,"","","",SR 46,N CENTENNIAL DR,"",500,E,,,STATE ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,NCENTENNIALDRSR46W,NONE
2678,BLOOMINGTON PD,BLOOMINGTON,2021-02-22T00:00:00,8:00 PM,2,0,0,0,0,220,"","",N MORTON ST,"","",,"",,,UNKNOWN,Y,URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE BACKING,BACKING CRASH,MMORTONST,NONE
2679,BLOOMINGTON PD,BLOOMINGTON,2021-02-21T00:00:00,11:45 AM,1,0,0,0,0,"","","",S COLLEGE MALL RD,E BUICK CADILLAC BLVD,"",,"",39.15816,-86.497792,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,RAN OFF ROAD,BUICKCADILLACBLVDCOLLEGEMALLRDS,TRAFFIC CONTROL SIGNAL
2680,BLOOMINGTON PD,BLOOMINGTON,2021-02-21T00:00:00,12:30 PM,2,0,0,0,0,"","","",E 3RD ST,S JEFFERSON ST,"",,"",39.164304,-86.506992,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,WET,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST3RDSTJEFFERSONST,LANE CONTROL
2681,ISP BLOOMINGTON 33,BLOOMINGTON,2021-02-21T00:00:00,2:40 PM,1,,1,0,0,"","","",I-69 N,"","",0,S,39.33731469,-86.51008076,INTERSTATE,"",RURAL,N,Y,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,"",ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,RAN OFF ROAD,I-69132,""
2682,BLOOMINGTON PD,BLOOMINGTON,2021-02-21T00:00:00,2:58 PM,2,0,1,0,0,"","","",W COUNTRY CLUB DR,S WALNUT ST,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,COUNTRYCLUBDRSWALNUTST,TRAFFIC CONTROL SIGNAL
2683,ISP BLOOMINGTON 33,BLOOMINGTON,2021-02-21T00:00:00,7:15 PM,2,,0,0,0,"","","",SR 46,I-69 S,"",0,S,39.18716088,-86.55831692,STATE ROAD,"",URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,DRY,"",T-INTERSECTION,"",ASPHALT,FOLLOWING TOO CLOSELY,REAR END,StateRd46,""
2684,BLOOMINGTON PD,BLOOMINGTON,2021-02-20T00:00:00,2:42 PM,2,0,0,0,0,"","","",E 10TH ST,N DUNN ST,"",,"",39.17168,-86.528256,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,E10THSTNDUNNST,NONE
2685,MONROE SD,BLOOMINGTON,2021-02-20T00:00:00,3:59 PM,2,0,0,0,0,4025,"","",S WALNUT ST,W GORDON PIKE,"",,"",,,COUNTY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SOLDSTATERDWGORDONPIKE,NONE
2686,BLOOMINGTON PD,BLOOMINGTON,2021-02-20T00:00:00,5:20 PM,2,0,0,0,0,"","","",N KINSER PIKE,W HOOSIER CT,"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,WET,"",T-INTERSECTION,STRAIGHT/GRADE,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,NKINSERPIKEWHOOSIERCOURTAVE,NONE
2687,MONROE SD,BLOOMINGTON,2021-02-20T00:00:00,11:23 PM,1,0,0,0,0,"","","",SR 48,S CAVE RD,"",,"",,,STATE ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),CLEAR,DRY,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SCAVERDSR48W,STOP SIGN
2688,MONROE SD,BLOOMINGTON,2021-02-19T00:00:00,6:51 AM,3,0,1,0,0,"","","",N DANIEL'S WAY,W ZENITH DR,"",200,S,,,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DARK (NOT LIGHTED),CLOUDY,DRY,"",NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER PASSING,RIGHT ANGLE,NDANIELSWAYWZENITHDR,NONE
2689,MONROE SD,BLOOMINGTON,2021-02-19T00:00:00,9:27 AM,1,0,0,0,0,"","","",W AIRPORT RD,"","",200,E,39.136848,-86.610192,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SKIRBYRDWAIRPORTRD,NONE
2690,BLOOMINGTON PD,BLOOMINGTON,2021-02-19T00:00:00,9:56 AM,2,0,0,0,0,"","","",S CURRY PIKE,SR 48,"",75,S,39.164544,-86.560096,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT ANGLE,3RDSTCURRYPIKE,LANE CONTROL
2691,MONROE SD,BLOOMINGTON,2021-02-19T00:00:00,11:52 AM,1,0,0,0,0,"","","",SR 45,"","",1500,W,,,STATE ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,NMTGILEADRDSR45E,LANE CONTROL
2692,BLOOMINGTON PD,BLOOMINGTON,2021-02-19T00:00:00,1:12 PM,2,0,0,0,0,"","","",E 17TH ST,N DUNN ST,"",,"",39.17904,-86.5284,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,17THSTDUNNST,TRAFFIC CONTROL SIGNAL
2693,BLOOMINGTON PD,BLOOMINGTON,2021-02-19T00:00:00,9:45 PM,2,0,0,0,0,"","","",E 10TH ST,N LINCOLN ST,"",,"",39.171712,-86.530992,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),CLEAR,WET,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,LINCOLNAVETENTHST,LANE CONTROL
2694,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,12:26 AM,2,0,0,0,0,"","","",SR 46,W ARLINGTON RD,"",,"",39.209808,-86.582672,STATE ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RIGHT ANGLE,ARLINGTONRDSR46W,TRAFFIC CONTROL SIGNAL
2695,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,6:21 AM,1,0,0,0,0,"","","",SR 446,"","",600,N,39.03561386,-86.40745663,STATE ROAD,N,URBAN,N,Y,N,"",DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF ROAD,EASTALLENSCREEKRDSR446S,NONE
2696,BLOOMINGTON PD,BLOOMINGTON,2021-02-18T00:00:00,7:49 AM,2,0,0,0,0,"","","",N WALNUT ST,W OLD SR 37,"",500,S,39.20704,-86.534704,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAWN/DUSK,SNOW,SNOW/SLUSH,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,HEAD ON BETWEEN TWO MOTOR VEHICLES,NOLDSTATEROAD37RDNWALNUTST,NONE
2697,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,8:37 AM,1,0,0,0,0,"","","",S WALNUT ST,E EMPIRE MILL RD,"",,"",39.08624,-86.542,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,EEMPIREMILLRDSOLDSTATEROAD37RD,LANE CONTROL
2698,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,8:59 AM,1,0,0,0,0,"","","",N SEWELL RD,SR 46,"",200,S,39.151648,-86.382896,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,ESTATE46RDNSEWELLRD,NONE
2699,ISP BLOOMINGTON 33,BLOOMINGTON,2021-02-18T00:00:00,9:30 AM,2,,0,0,0,"","","",I-69 S,"","",898,N,39.23785073,-86.53881236,INTERSTATE,"",URBAN,N,N,N,"",DAYLIGHT,SNOW,WET,"",NO JUNCTION INVOLVED,"",ASPHALT,"",SAME DIRECTION SIDESWIPE,StateRd37I-69,""
2700,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,4:23 PM,2,0,0,0,0,"","","",W VERNAL PIKE,N CURRY PIKE,"",,"",39.179248,-86.5832,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NCURRYPIKEWVERNALPIKE,TRAFFIC CONTROL SIGNAL
2701,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-18T00:00:00,5:00 PM,2,0,0,0,0,"","","",E 3RD ST,S FACULTY AVE,"",66,W,,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FACULTYAVETHIRDST,NONE
2702,ELLETTSVILLE PD,ELLETTSVILLE,2021-02-18T00:00:00,6:08 PM,2,0,0,0,0,"","","",SR 46,N MATTHEWS DR (N),"",,"",,,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,NORTHMATTHEWSDRWESTMIANSST,TRAFFIC CONTROL SIGNAL
2703,MONROE SD,BLOOMINGTON,2021-02-18T00:00:00,6:21 PM,2,0,0,0,0,"","","",SR 446,S OLD RICHARDSON RD,"",100,S,,,STATE ROAD,N,RURAL,N,N,N,"",DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,EASTOLDRICHARDSONRDSR446S,NONE
2704,BLOOMINGTON PD,BLOOMINGTON,2021-02-17T00:00:00,12:15 AM,1,0,0,0,0,"","","",W GRIMES LN,E DAVIS ST,"",300,W,39.15344,-86.5336,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,SNOW/SLUSH,"",FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SWALNUTSTWGRIMESLN,NONE
2705,BLOOMINGTON PD,BLOOMINGTON,2021-02-17T00:00:00,12:00 PM,2,0,0,0,0,222,"","",N WALNUT ST,E 7TH ST,"",150,S,39.16864,-86.533568,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DARK (LIGHTED),SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ROADWAY SURFACE CONDITION,SAME DIRECTION SIDESWIPE,7THSTNWALNUTST,NONE
2706,MONROE SD,BLOOMINGTON,2021-02-17T00:00:00,1:13 PM,1,1,1,0,0,6220,"","",S VICTOR PIKE,"","",965,N,39.085952,-86.566096,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SVICTORPIKEWTRAMWAYRD,NONE
2707,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-17T00:00:00,3:48 PM,2,0,0,0,0,"","","",S INDIANA AVE,E 3RD ST,"",,"",39.164287,-86.526904,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,INDIANAAVETHIRDST,TRAFFIC CONTROL SIGNAL
2708,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-02-17T00:00:00,5:20 PM,2,0,0,0,0,"","","",S DUNN ST,E KIRKWOOD AVE,"",161,S,39.14950831,-86.52825,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,DUNNSTKIRKWOODAVE,NONE
2709,BLOOMINGTON PD,BLOOMINGTON,2021-02-17T00:00:00,9:16 PM,1,0,1,0,0,1514,"","",E 3RD ST,S MITCHELL ST,"",50,W,0,0,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (LIGHTED),BLOWING SAND/SOIL/SNOW,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,1514E3RDSTSOUTHMITCHELLST,NONE
2710,ISP BLOOMINGTON 33,BLOOMINGTON,2021-02-16T00:00:00,12:55 AM,1,,0,0,0,"","","",SR 48,S GATES DR,"",0,S,39.164562,-86.576208,LOCAL/CITY ROAD,"",URBAN,N,N,N,"",DARK (LIGHTED),SNOW,SNOW/SLUSH,"",FOUR-WAY INTERSECTION,"",CONCRETE,"","",W3rdStNGatesDr,""
2711,MONROE SD,BLOOMINGTON,2021-02-16T00:00:00,9:34 AM,2,0,0,0,0,3838,"","",S CRAMER CIR,"","",200,E,39.124593,-86.5475213,COUNTY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,WCRAMERCIRWROCKCRESTDR,NONE
2712,MONROE SD,BLOOMINGTON,2021-02-16T00:00:00,12:00 PM,1,0,0,0,0,"","","",N TUNNEL RD,"","",300,S,0,0,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,SNOW/SLUSH,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN ROADWAY,RAN OFF ROAD,HILLSLAMMERRDTUNNELRD,NONE
