Agency,Local Code,County,Township,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control,DateTime,Address Number
BLOOMINGTON PD,B1924239,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,S ROGERS,ST,,,,S ROGERS,W COOLIDGE,,,,Y,,,,39.141328,-86.538528,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,$1001 TO $2500,LEFT TURN,SROGERSSTWCOOLIDGEDR,1,STOP SIGN,2019-06-14 15:10:00,
INDIANA UNIV BLOOMINGTON PD,191056,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,TENTH,ST,,,,TENTH,SUNRISE,,,,Y,,,,39.17158,-86.51248,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,UNDER $1001,LEFT TURN,NSUNRISEDRTENTHST,1,NONE,2019-04-29 08:30:00,
BLOOMINGTON PD,B1930427,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,KIRKWOOD,AVE,,,,W KIRKWOOD,B LINE,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,BLINETRLWKIRKWOODAVE,1,YIELD SIGN,2019-07-24 11:21:00,
BLOOMINGTON PD,B1941900,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,E 10TH,ST,,,,E 10TH,N SMITH,,,,Y,,,,39.172752,-86.482288,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E 10THSTNSMITHRD,1,STOP SIGN,2019-10-03 20:12:00,
INDIANA UNIV BLOOMINGTON PD,192031,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,EAGLESON AVE,AVE,,,,EAGLESON AVE,ATWATER,,,,Y,,,,39.1631,-86.5164,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,ATWATERAVEEAGLESON AVEAVE,1,TRAFFIC CONTROL SIGNAL,2019-09-19 13:33:00,
BLOOMINGTON PD,B2039980,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,SMITH,RD,,,,SMITH,3RD,,,,Y,,,,39.16424,-86.480688,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,UNDER $1001,RIGHT ANGLE,3RDSTSMITHRD,1,LN CONTROL,2020-11-04 12:08:00,
BLOOMINGTON PD,B2017383,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,1600.0,E LLISTON,DR,,,,E LLISTON,,,,,Y,,,,39.129568,-86.513723,LOCAL/CITY RD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE BACKING,UNDER $1001,BACKING CRASH,EELLISTONDR,1,NONE,2020-05-11 13:25:00,
BLOOMINGTON PD,B2020356,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,E 2ND,ST,,,,E 2ND,S WASHINGTON,,,,Y,,,,39.16138,-86.53241,LOCAL/CITY RD,,N,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,E 2NDSTSWASHINGTONST,1,STOP SIGN,2020-06-03 02:50:00,
MONROE SD,M20A14417,MONROE,RICHLAND,BLOOMINGTON,1,0.0,1.0,0,0,,1050 N HARTSTRAIT,RD,,,,N HARTSTRAIT,W ST RD 45,,,,N,,4224.0,N,39.62350124,-86.61063617,LOCAL/CITY RD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,1050NHARTSTRAITRDWST RD 45HWY,1,NONE,2020-05-28 17:38:00,1050
BLOOMINGTON PD,B2113977,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,E 2ND,ST,,,,E 2ND,S WALNUT,,,,Y,,45.0,E,39.16144,-86.5336,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,HEAD ON BETWEEN TWO MOTOR VEHICLES,E 2NDSTSWALNUTST,1,NONE,2021-04-30 08:48:00,
BLOOMINGTON PD,B2044291,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S LINCOLN,ST,,,,S LINCOLN,E 3RD,,,,Y,,,,39.16464,-86.531024,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,E 3RDSTSLINCOLNST,1,TRAFFIC CONTROL SIGNAL,2020-12-13 12:22:00,
BLOOMINGTON PD,B2112614,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S LIBERTY,DR,,,,S LIBERTY,W 3RD,,,,Y,,,,39.164606,-86.579131,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SLIBERTYDRW 3RDST,1,TRAFFIC CONTROL SIGNAL,2021-04-19 16:26:00,
INDIANA UNIV BLOOMINGTON PD,202245,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,E 11TH,ST,,,,E 11TH,FEE,,,,Y,,,,39.173268,-86.5189,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,E11THSTFEELN,1,NONE,2020-11-08 10:00:00,
BLOOMINGTON PD,B2140027,MONROE,CLEAR CREEK,BLOOMINGTON,1,0.0,1.0,0,0,,S HIGHLAND,AVE,,,,S HIGHLAND,PRIVATE,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,LEFT TURN,PRIVATEDRSHIGHLANDAVE,1,LN CONTROL,2021-11-05 10:55:00,
BLOOMINGTON PD,B2136784,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,W GRIMES,LN,,,,W GRIMES,S WALNUT,,,,Y,,,,39.153344,-86.533757,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT/RIGHT TURN,SWALNUTSTWGRIMESLN,1,TRAFFIC CONTROL SIGNAL,2021-10-13 10:25:00,
BLOOMINGTON PD,B22-25469,MONROE,BLOOMINGTON,BLOOMINGTON,1,,1.0,0,0,,W 17TH ST,,,,,W 17TH ST,N WILLIS DR,,,,Y,,0.0,,39.17903439,-86.5441438,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,W17THSTNWILLISDR,1,,2022-07-05 13:30:00,
INDIANA UNIV BLOOMINGTON PD,221429,MONROE,BLOOMINGTON,BLOOMINGTON,1,,1.0,0,0,,E 7TH ST,,,,,E 7TH ST,N ROSE AVE,,,,Y,,0.0,,39.16812221,-86.51100344,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,SAME DIRECTION SIDESWIPE,NROSEAVEE7THST,1,,2022-04-15 11:15:00,
BLOOMINGTON PD,B22-26960,MONROE,BLOOMINGTON,BLOOMINGTON,1,,1.0,0,0,,S FRANKLIN RD,,,,,S FRANKLIN RD,W 3RD ST,,,,Y,,0.0,,39.16459944,-86.57021589,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT TURN,W 3RDSTSFRANKLINRD,1,,2022-07-14 20:39:00,
BLOOMINGTON PD,B22-33365,MONROE,PERRY,BLOOMINGTON,1,,0.0,0,0,,E 3RD ST,,,,,E 3RD ST,S COLLEGE MALL RD,,,,Y,,0.0,,39.16423502,-86.49825976,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEMALLRDE 3RDST,0,,2022-08-24 11:14:00,
BLOOMINGTON PD,B22-18041,MONROE,PERRY,BLOOMINGTON,1,,1.0,0,0,,S CLARIZZ BLVD,,,,,S CLARIZZ BLVD,E BRYN MAWR DR,,,,Y,,0.0,,39.15245569,-86.49006314,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCLARIZZBLVDEBRYNMAWRDR,1,,2022-05-17 08:18:00,
BLOOMINGTON PD,B22-18862,MONROE,PERRY,BLOOMINGTON,1,,1.0,0,0,,W 1ST,,,,,W 1ST,S ROGERS ST,,,,Y,,0.0,,39.15942611,-86.53868624,LOCAL/CITY RD,,,,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,W1STSTSROGERSST,1,,2022-05-22 22:29:00,
BLOOMINGTON PD,B22-46093,MONROE,PERRY,BLOOMINGTON,1,,1.0,0,0,,E 2ND ST,,,,,E 2ND ST,S WOODLAWN AVE,,,,Y,,0.0,,39.16108,-86.522618,LOCAL/CITY RD,,,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,SWOODLAWNAVEE 2NDST,1,,2022-11-03 21:44:00,
ELLETTSVILLE PD,031115E1501050,MONROE,RICHLAND,ELLETTSVILLE,1,0.0,0.0,0,0,,SALE,,,,,SALE,RITTER,,,,Y,,,,39.232048,-86.627296,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,RITTERSTSALEST,1,STOP SIGN,2015-03-11 18:30:00,
INDIANA UNIV BLOOMINGTON PD,133061,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,EAGLESON AVE,AVE,,,,EAGLESON AVE,3RD,,,,Y,OTHER,,,39.16426018,-86.5163999,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,REAR END,3RDSTEAGLESON AVEAVE,1,TRAFFIC CONTROL SIGNAL,2013-11-02 13:18:00,
BLOOMINGTON PD,100513115,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,E GRIMES,LN,,,,E GRIMES LN,S HENDERSON,,,,Y,OTHER,,,39.1532991,-86.5269577,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,EGRIMESLNSHENDERSONST,1,STOP SIGN,2013-10-05 07:54:00,
BLOOMINGTON PD,110913107,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S LINCOLN,ST,,,,S LINCOLN ST,110 S LINCOLN,,,,Y,OTHER,,,39.16664,-86.530992,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,110SLINCOLNALYSLINCOLNST,1,OTHER REGULATORY SIGN/MARKING,2013-11-09 09:45:00,
BLOOMINGTON PD,120213213,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,TAPP,RD,,,,TAPP RD,KEGG,,,,Y,OTHER,,,39.13649326,-86.5603888,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,REAR END,KEGGRDTAPPRD,1,LN CONTROL,2013-12-02 20:14:00,
BLOOMINGTON PD,60614089,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,S WALNUT,ST,,,,S WALNUT ST,GRIMES,,,,Y,OTHER,,,39.15344,-86.5336,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,LEFT TURN,GRIMESLNSWALNUTST,1,TRAFFIC CONTROL SIGNAL,2014-06-06 08:33:00,
BLOOMINGTON PD,91914296,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,2621 N KINSER,PK,,,,N KINSER PK,W SKYLINE,,,,Y,PRIVATE,500.0,S,39.190544,-86.537712,LOCAL/CITY RD,,N,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,NONE,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,SAME DIRECTION SIDESWIPE,2621NORTHKINSERPKWESTSKYLINEST,1,NONE,2014-09-19 20:14:00,2621
INDIANA UNIV BLOOMINGTON PD,141507,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,E 12TH,ST,,,,E 12TH ST,N INDIANA,,,,Y,OTHER,,,39.174368,-86.527088,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E12THSTNINDIANAAVE,1,STOP SIGN,2014-05-13 18:30:00,
BLOOMINGTON PD,B1415721,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,7TH,,,,,7TH,INDIANA,,,,Y,,,,39.16864,-86.526944,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,7THSTINDIANAAVE,1,STOP SIGN,2014-11-20 18:48:00,
INDIANA UNIV BLOOMINGTON PD,153356,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,701.0,E 17TH,ST,,,,E 17TH,,,,,Y,,,,39.179008,-86.525888,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E17THST,1,NONE,2015-12-10 10:31:00,
MONROE SD,M16A2576,MONROE,RICHLAND,BLOOMINGTON,1,0.0,0.0,0,0,,CURRY,PK,,,,CURRY,JONATHAN,,,,N,,,,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,CURRYPKJONATHANDR,1,NONE,2016-02-04 15:08:00,
INDIANA UNIV BLOOMINGTON PD,160272,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,E 10TH,ST,,,,E 10TH,N EAGLESON AVE,,,,Y,,200.0,W,39.171552,-86.515728,LOCAL/CITY RD,,Y,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,EAST10THSTNORTHEAGLESON AVEAVE,1,NONE,2016-01-29 14:58:00,
BLOOMINGTON PD,B1700694,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,W 4TH,ST,,,,W 4TH,S COLLEGE,,,,Y,,,,39.165664,-86.5348,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEAVEW4THST,1,TRAFFIC CONTROL SIGNAL,2017-01-07 13:57:00,
BLOOMINGTON PD,B1637697,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,601.0,W 2ND,ST,,,,W 2ND,,,,,Y,,,,39.16026688,-86.54013824,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,LEFT TURN,W 2NDST,1,LN CONTROL,2016-09-20 12:55:00,
BLOOMINGTON PD,B1631925,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,2966.0,E 3RD,ST,,,,E 3RD,,,,,Y,,,,39.16424,-86.49425989,OTHER,,N,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E 3RDST,1,NONE,2016-08-16 12:43:00,
INDIANA UNIV BLOOMINGTON PD,161796,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,7TH,ST,,,,7TH,WOODLAWN,,,,Y,,,,39.16864,-86.523392,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,7THSTWOODLAWNAVE,1,STOP SIGN,2016-08-19 08:09:00,
BLOOMINGTON PD,B1640457,MONROE,VAN BUREN,BLOOMINGTON,1,0.0,1.0,0,0,,YOST,AVE,,,,YOST,ROLL,,,,Y,,100.0,S,39.14727735,-86.58070631,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,$1001 TO $2500,COLLISION WITH OBJECT IN RD,ROLLAVEYOSTAVE,0,NONE,2016-10-08 20:17:00,
INDIANA UNIV BLOOMINGTON PD,162222,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,1033.0,E 3RD,ST,,,,E 3RD,,,,,Y,,,,39.16464,-86.5324,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E 3RDST,1,NONE,2016-09-21 11:13:00,
BLOOMINGTON PD,B1718424,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,W PINEHURST,DR,,,,W PINEHURST,S PINE MEADOWS,,,,Y,,,,39.13859,-86.54864,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,UNDER $1001,LEFT TURN,SPINEMEADOWSDRWPINEHURSTDR,1,NONE,2017-05-12 19:31:00,
BLOOMINGTON PD,B1717147,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,WALNUT,ST,,,,WALNUT,HILLSIDE,,,,Y,,50.0,N,39.15068133,-86.5336,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,COLLISION WITH OBJECT IN RD,HILLSIDEDRWALNUTST,1,LN CONTROL,2017-05-04 06:13:00,
INDIANA UNIV BLOOMINGTON PD,172352,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,10TH,ST,,,,E 10TH,SUNRISE,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,E 10THSTNSUNRISEAVE,1,TRAFFIC CONTROL SIGNAL,2017-10-05 15:40:00,
INDIANA UNIV BLOOMINGTON PD,172671,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45N,,,ST RD 45N,10TH,,,,Y,,,,39.176848,-86.478192,ST RD,Y,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,10THSTST RD 45N,1,TRAFFIC CONTROL SIGNAL,2017-11-02 22:00:00,
BLOOMINGTON PD,B1819508,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,ENTRANCE TO 1618 W 3RD,ST,,,,ENTRANCE TO 1618 W 3RD,WESTPLEX,,,,Y,,75.0,W,0.0,0.0,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,ENTRANCETO1618W 3RDSTWESTPLEXAVE,1,STOP SIGN,2018-05-14 17:09:00,
BLOOMINGTON PD,B1839937,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,2ND,ST,,,,W 2ND,COLLEGE,,,,Y,,100.0,W,39.16134,-86.53492134,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEAVEW 2NDST,1,NONE,2018-09-28 18:39:00,
BLOOMINGTON PD,B1827450,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,KIRKWOOD,AVE,,,,KIRKWOOD,MORTON,,,,Y,,,,39.166595,-86.53583,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,KIRKWOODAVEMORTONST,1,STOP SIGN,2018-07-10 06:01:00,
INDIANA UNIV BLOOMINGTON PD,182047,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,17TH,ST,,,,17TH,ST RD 45 46,,,,Y,,,,39.17984,-86.507088,LOCAL/CITY RD,Y,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,17THSTSTATERD4546BYP,1,TRAFFIC CONTROL SIGNAL,2018-09-11 15:50:00,
INDIANA UNIV BLOOMINGTON PD,181962,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,510.0,E 17TH,ST,,,,E 17TH,,,,,Y,,,,39.17903837,-86.52827755,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,E17THST,1,NONE,2018-09-06 17:45:00,
BLOOMINGTON PD,B1849103,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,N WALNUT,ST,,,,N WALNUT,E 14TH,,,,Y,,,,39.175952,-86.53344,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,$1001 TO $2500,RIGHT TURN,E14THSTNWALNUTST,1,NONE,2018-12-01 20:02:00,
